10:51:04:642|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
13:15:12:002|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:15:12:002}
13:15:12:350|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:16:12:003|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:16:12:003}
13:16:12:003|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:16:12:003}
13:16:12:375|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:17:12:004|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:17:12:004}
13:17:12:004|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:17:12:004}
13:17:12:401|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:18:12:004|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:18:12:004}
13:18:12:004|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:18:12:004}
13:18:12:427|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:19:12:005|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:19:12:005}
13:19:12:005|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:19:12:005}
13:19:12:452|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:20:12:006|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:20:12:006}
13:20:12:006|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:20:12:006}
13:20:12:478|0040-TickData: RTTDelay,DM_DOCKER,STP1 {3=2,}
13:21:12:007|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:21:12:007}
13:21:12:007|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:21:12:007}
13:21:12:502|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:22:12:008|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
13:22:12:008|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
13:22:12:008|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:22:12:008}
13:22:12:008|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
13:22:12:008|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85154} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:22:12:008}
13:22:12:528|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=5,}
13:23:12:009|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:23:12:009}
13:23:12:009|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85529} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {11:23:12:009}
13:23:12:552|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:24:12:009|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:24:12:009}
13:24:12:009|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85529} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:24:12:009}
13:24:12:578|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:25:12:009|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:25:12:009}
13:25:12:010|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85529} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:25:12:010}
13:25:12:604|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:26:12:010|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:26:12:010}
13:26:12:010|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85529} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:26:12:010}
13:26:12:629|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:27:12:010|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:27:12:010}
13:27:12:011|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85903} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {11:27:12:011}
13:27:12:654|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:28:12:011|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:28:12:011}
13:28:12:011|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85903} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:28:12:011}
13:28:12:680|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:29:12:011|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:29:12:011}
13:29:12:011|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85903} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:29:12:011}
13:29:12:705|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:30:12:012|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:30:12:012}
13:30:12:012|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {85903} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:30:12:012}
13:30:12:730|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:31:12:013|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:31:12:013}
13:31:12:013|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {86278} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {11:31:12:013}
13:31:12:755|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:32:12:013|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
13:32:12:013|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
13:32:12:013|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:32:12:013}
13:32:12:013|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
13:32:12:013|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {86278} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:32:12:013}
13:32:12:779|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=5,}
13:33:12:013|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:33:12:013}
13:33:12:014|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {86278} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:33:12:014}
13:33:12:804|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:34:12:014|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:34:12:014}
13:34:12:014|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {86278} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:34:12:014}
13:34:12:828|0044-TickData: RTTDelay,DM_DOCKER,STP1 {1=1,2=1,}
13:35:12:014|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:35:12:014}
13:35:12:014|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {87588} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {21} -TimeStamp {} -SupplyTimestamp {11:35:12:014}
13:35:12:852|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:36:12:015|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:36:12:015}
13:36:12:015|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {87963} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {11:36:12:015}
13:36:12:877|0044-TickData: RTTDelay,DM_DOCKER,STP1 {1=1,2=1,}
13:37:12:015|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:37:12:015}
13:37:12:015|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {87963} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:37:12:015}
13:37:12:902|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:38:12:016|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:38:12:016}
13:38:12:016|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {87963} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:38:12:016}
13:38:12:928|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:39:12:016|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:39:12:016}
13:39:12:016|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {87963} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:39:12:016}
13:39:12:953|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:40:12:016|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:40:12:016}
13:40:12:016|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {88337} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {11:40:12:016}
13:40:12:978|0040-TickData: RTTDelay,DM_DOCKER,STP1 {1=2,}
13:41:12:017|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:41:12:017}
13:41:12:017|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {88337} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:41:12:017}
13:41:13:006|0040-TickData: RTTDelay,DM_DOCKER,STP1 {1=2,}
13:42:12:017|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
13:42:12:018|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
13:42:12:018|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:42:12:018}
13:42:12:018|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
13:42:12:018|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {88337} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:42:12:018}
13:42:12:030|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=5,}
13:43:12:018|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:43:12:018}
13:43:12:018|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {88337} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:43:12:018}
13:43:12:054|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:44:12:019|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:44:12:019}
13:44:12:019|0351-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {STP1} -Component {STP1} -YoungGenUse {88337} -YoungGenMax {2762752} -OldGenUse {16470} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {11:44:12:019}
13:44:12:080|0040-TickData: RTTDelay,DM_DOCKER,STP1 {2=2,}
13:45:12:019|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {STP1} -Component {STP1} -MQPubLocal {0} -MQSubLocal {0} -MQPut {0} -MQSup {0} -TimeStamp {} -SupplyTimestamp {11:45:12:019}
